17:17:13, 868.98,4188.88
17:17:15, 868.93,4190.42
17:17:17, 868.92,4190.73
17:17:18, 869.02,4187.64
17:17:20, 869.03,4187.33
17:17:22, 869.04,4187.02
17:17:23, 868.99,4188.57
17:17:25, 868.98,4188.88
17:17:27, 868.97,4189.19
17:17:28, 869.00,4188.26
17:17:30, 869.09,4185.48
17:17:32, 869.01,4187.95
17:17:33, 868.98,4188.88
17:17:35, 868.99,4188.57
17:17:37, 869.00,4188.26
17:17:38, 869.04,4187.02
17:17:40, 869.05,4186.71
17:17:42, 868.96,4189.49
17:17:43, 868.96,4189.49
17:17:45, 868.93,4190.42
17:17:47, 868.94,4190.12
17:17:48, 869.00,4188.26
17:17:50, 869.01,4187.95
17:17:51, 869.06,4186.41
17:17:53, 869.02,4187.64
17:17:55, 869.05,4186.71
17:17:56, 868.98,4188.88
17:17:58, 869.02,4187.64
17:18:00, 869.08,4185.78
17:18:01, 869.03,4187.33
17:18:03, 869.09,4185.48
17:18:05, 869.03,4187.33
17:18:06, 869.07,4186.09
17:18:08, 869.06,4186.41
17:18:10, 869.03,4187.33
17:18:11, 869.12,4184.55
17:18:13, 869.01,4187.95
17:18:15, 869.02,4187.64
17:18:16, 869.01,4187.95
17:18:18, 869.04,4187.02
17:18:20, 869.03,4187.33
17:18:21, 869.00,4188.26
17:18:23, 869.06,4186.41
17:18:25, 869.06,4186.41
17:18:26, 869.05,4186.71
17:18:28, 868.99,4188.57
17:18:30, 869.00,4188.26
17:18:31, 868.96,4189.49
17:18:33, 868.98,4188.88
17:18:35, 868.96,4189.49
17:18:36, 868.97,4189.19
17:18:38, 868.87,4192.28
17:18:39, 868.99,4188.57
17:18:41, 869.06,4186.41
17:18:43, 868.99,4188.57
17:18:44, 868.91,4191.04
17:18:46, 868.91,4191.04
17:18:48, 868.95,4189.80
17:18:49, 869.06,4186.41
17:18:51, 869.02,4187.64
17:18:53, 869.03,4187.33
17:18:54, 869.01,4187.95
17:18:56, 869.05,4186.71
17:18:58, 869.09,4185.48
17:18:59, 869.09,4185.48
